state,distnum,distid,party,yearel,origvote,totvote,highestvote,sechighestvote,officeexp,share_t,margin_t,margin_tm1,margin_tm2,incumbent
53,2,407,100,1982,111895,154193,111895,42298,2,0.7256814511683409,0.22568145116834093,0.03980644475167505,0.04806095019481105,1
53,2,407,100,1984,148124,200013,148124,51889,3,0.7405718628289161,0.24057186282891607,0.22568145116834093,0.03980644475167505,1
53,2,407,100,1986,114543,156338,114543,41795,4,0.7326625644437053,0.23266256444370526,0.24057186282891607,0.22568145116834093,1
53,2,407,100,1988,136009,209668,136009,73659,5,0.648687448728466,0.14868744872846595,0.23266256444370526,0.24057186282891607,1
53,2,407,100,1990,90820,148151,90820,57331,6,0.6130231993034134,0.11302319930341342,0.14868744872846595,0.23266256444370526,1
53,2,407,100,1992,118542,213513,118542,87657,7,0.5551980441471948,0.0748912458353338,0.11302319930341342,0.14868744872846595,1
53,2,407,100,1994,75943,158422,82479,75943,0,0.4793715519309187,-0.020628448069081318,0.0748912458353338,0.11302319930341342,1
53,2,407,100,1996,90120,202393,112273,90120,1,0.4452723167303217,-0.05472768326967831,-0.020628448069081318,0.0748912458353338,0
53,2,407,100,1998,59042,148264,85581,59042,0,0.39822209032536554,-0.09175234921139791,-0.05472768326967831,-0.020628448069081318,0
53,3,408,100,1946,38699,45534,38699,6835,0,0.8498923881055914,0.3498923881055914,NA,NA,NA
53,3,408,100,1948,57300,68307,57300,11007,1,0.8388598533093241,0.3388598533093241,0.3498923881055914,NA,1
53,3,408,100,1950,46404,56043,46404,NA,2,0.8280070660028906,NA,0.3388598533093241,0.3498923881055914,1
53,3,408,100,1952,73185,93920,73185,20735,3,0.7792270017035775,0.2792270017035775,NA,0.3388598533093241,NA
53,3,408,100,1954,52662,63216,52662,NA,4,0.8330485952923311,NA,0.2792270017035775,NA,1
53,3,408,100,1956,60620,79203,60620,401,5,0.7653750489249145,0.49342849183068127,NA,0.2792270017035775,NA
53,3,408,100,1958,43868,48266,43868,4398,6,0.9088799569054821,0.40887995690548207,0.49342849183068127,NA,1
53,3,408,100,1960,56138,74937,56138,18799,7,0.7491359408569865,0.24913594085698654,0.40887995690548207,0.49342849183068127,1
53,3,408,100,1962,56010,56010,56010,NA,8,1,NA,0.24913594085698654,0.40887995690548207,1
53,3,408,100,1964,62952,79658,62952,16706,9,0.7902784403324211,0.2902784403324211,NA,0.24913594085698654,NA
53,3,408,100,1966,43049,55746,43049,12697,10,0.7722347791769814,0.27223477917698136,0.2902784403324211,NA,1
53,3,408,100,1968,85981,125721,85981,39740,11,0.68390324607663,0.18390324607663,0.27223477917698136,0.2902784403324211,1
53,3,408,100,1970,112458,112458,112458,NA,12,1,NA,0.18390324607663,0.27223477917698136,1
53,3,408,100,1972,101732,108974,101732,7242,13,0.9335437810853965,0.4335437810853965,NA,0.18390324607663,NA
53,3,408,100,1976,151271,184565,151271,31732,0,0.8196082680898329,0.3266039354546101,0.4335437810853965,NA,1
53,3,408,100,1982,121670,148005,121670,26335,1,0.822066822066822,0.322066822066822,0.3266039354546101,0.4335437810853965,1
53,3,408,100,1984,137964,177418,137964,39454,2,0.7776212109256107,0.27762121092561065,0.322066822066822,0.3266039354546101,1
53,3,408,100,1986,114008,145921,114008,31913,3,0.7812994702613058,0.28129947026130575,0.27762121092561065,0.322066822066822,1
53,3,408,100,1990,107641,133902,107641,26261,0,0.803878956251587,0.303878956251587,0.28129947026130575,0.27762121092561065,1
53,3,408,100,1992,155934,207659,155934,51725,1,0.750913757650764,0.25091375765076396,0.303878956251587,0.28129947026130575,1
53,3,408,100,1994,115731,156878,115731,41147,2,0.7377133823735642,0.2377133823735642,0.25091375765076396,0.303878956251587,1
53,3,408,100,1996,86647,191508,98526,86647,0,0.45244585082607514,-0.03207541056201496,0.2377133823735642,0.25091375765076396,1
53,3,408,100,1998,55163,144995,89832,55163,0,0.38044760164143593,-0.11955239835856407,-0.03207541056201496,0.2377133823735642,0
53,4,409,100,1946,36559,56789,36559,20230,0,0.6437690397788304,0.14376903977883038,NA,NA,NA
53,4,409,100,1948,53419,74135,53419,20716,0,0.7205638362446888,0.22056383624468878,0.14376903977883038,NA,1
53,4,409,100,1950,43838,64365,43838,20527,1,0.681084440301406,0.18108444030140602,0.22056383624468878,0.14376903977883038,1
53,4,409,100,1952,67024,114214,67024,46446,2,0.5868282347172851,0.09067594959020009,0.18108444030140602,0.22056383624468878,1
53,4,409,100,1954,43915,43915,43915,NA,3,1,NA,0.09067594959020009,0.18108444030140602,1
53,4,409,100,1956,57416,93950,57416,36534,4,0.6111335816923895,0.11113358169238952,NA,0.09067594959020009,NA
53,4,409,100,1958,43837,59196,43837,15359,5,0.7405399013446855,0.2405399013446855,0.11113358169238952,NA,1
53,4,409,100,1960,54181,89209,54181,35028,6,0.6073490342902622,0.10734903429026221,0.2405399013446855,0.11113358169238952,1
53,4,409,100,1962,66000,66000,66000,NA,7,1,NA,0.10734903429026221,0.2405399013446855,1
53,4,409,100,1964,98419,98419,98419,NA,8,1,NA,NA,0.10734903429026221,NA
53,4,409,100,1966,36719,73074,36719,36355,9,0.502490625940827,0.0024906259408270515,NA,NA,NA
53,4,409,100,1968,67352,125605,67352,58253,10,0.5362206918514391,0.03622069185143906,0.0024906259408270515,NA,1
53,4,409,100,1970,67743,106358,67743,1000,11,0.6369337520449802,0.48545306431200264,0.03622069185143906,0.0024906259408270515,1
53,4,409,100,1972,85578,120062,85578,34484,12,0.7127817294397895,0.21278172943978946,0.48545306431200264,0.03622069185143906,1
53,4,409,100,1976,116425,155357,116425,34170,13,0.7494029879567705,0.2731000365217968,0.21278172943978946,0.48545306431200264,1
53,4,409,100,1978,62993,104414,62993,41421,14,0.6033003237113796,0.10330032371137965,0.2731000365217968,0.21278172943978946,1
53,4,409,100,1980,74245,145584,74245,71339,0,0.509980492361798,0.009980492361797988,0.10330032371137965,0.2731000365217968,1
53,4,409,100,1982,84205,129504,84205,44351,0,0.6502115764764023,0.15500637854320298,0.009980492361797988,0.10330032371137965,1
53,4,409,100,1984,109447,172039,109447,60844,1,0.6361755183417713,0.14270572138280946,0.15500637854320298,0.009980492361797988,1
53,4,409,100,1986,94984,124681,94984,29697,2,0.7618161548271188,0.26181615482711884,0.14270572138280946,0.15500637854320298,1
53,4,409,100,1990,100879,137111,100879,36232,3,0.735746949551823,0.23574694955182296,0.26181615482711884,0.14270572138280946,1
53,4,409,100,1992,140841,322313,140841,123237,4,0.4369696537216929,0.03333106127734986,0.23574694955182296,0.26181615482711884,1
53,4,409,100,1994,67237,155401,80251,67237,0,0.4326677434508143,-0.04411884356693424,0.03333106127734986,0.23574694955182296,1
53,4,409,100,1996,73950,185373,106923,73950,0,0.3989254098493308,-0.09114959114959115,-0.04411884356693424,0.03333106127734986,0
53,4,409,100,1998,52107,135379,83272,52107,0,0.38489721448673725,-0.11510278551326275,-0.09114959114959115,-0.04411884356693424,0
53,5,410,100,1946,47173,90681,47173,43508,0,0.5202082023797708,0.020208202379770834,NA,NA,NA
53,5,410,100,1948,95248,141233,95248,45985,1,0.6744032910155559,0.17440329101555585,0.020208202379770834,NA,1
53,5,410,100,1950,72877,123885,72877,51008,0,0.5882633087137265,0.08826330871372645,0.17440329101555585,0.020208202379770834,1
53,5,410,100,1952,128627,206052,128627,77425,1,0.6242453361287442,0.12424533612874422,0.08826330871372645,0.17440329101555585,1
53,5,410,100,1954,72380,109603,72380,37223,2,0.6603833836665055,0.1603833836665055,0.12424533612874422,0.08826330871372645,1
53,5,410,100,1956,110416,173228,110416,62812,3,0.6374027293509132,0.13740272935091324,0.1603833836665055,0.12424533612874422,1
53,5,410,100,1958,79917,97054,79917,17137,4,0.8234281946133081,0.3234281946133081,0.13740272935091324,0.1603833836665055,1
53,5,410,100,1960,125286,188257,125286,62971,5,0.6655051339392426,0.1655051339392426,0.3234281946133081,0.13740272935091324,1
53,5,410,100,1962,90392,131217,90392,40825,6,0.6888741550256445,0.18887415502564453,0.1655051339392426,0.3234281946133081,1
53,5,410,100,1964,130014,183610,130014,53596,7,0.7080986874353249,0.2080986874353249,0.18887415502564453,0.1655051339392426,1
53,5,410,100,1966,96464,138552,96464,42088,8,0.6962295744558,0.19622957445580003,0.2080986874353249,0.18887415502564453,1
53,5,410,100,1968,86420,117351,86420,30931,9,0.7364232090054622,0.2364232090054622,0.19622957445580003,0.2080986874353249,1
53,5,410,100,1970,62034,84835,62034,22801,10,0.7312312135321506,0.2312312135321506,0.2364232090054622,0.19622957445580003,1
53,5,410,100,1972,69710,115421,69710,45711,11,0.6039628837040053,0.1039628837040053,0.2312312135321506,0.2364232090054622,1
53,5,410,100,1974,52107,100812,52107,48705,12,0.5168729913105583,0.016872991310558305,0.1039628837040053,0.2312312135321506,1
53,5,410,100,1976,74752,157764,78651,74752,0,0.4738216576658807,-0.012708356420669753,0.016872991310558305,0.1039628837040053,1
53,5,410,100,1978,17978,89429,71451,17978,0,0.2010309854745105,-0.2989690145254895,-0.012708356420669753,0.016872991310558305,0
53,5,410,100,1980,36815,131590,90053,36815,0,0.27977049927806064,-0.20981650219125392,-0.2989690145254895,-0.012708356420669753,0
53,5,410,100,1982,42453,147209,98979,42453,0,0.2883859003185946,-0.19983454946546753,-0.20981650219125392,-0.2989690145254895,0
53,5,410,100,1984,39089,178726,135167,39089,0,0.2187090854156642,-0.27568060784133686,-0.19983454946546753,-0.20981650219125392,0
53,5,410,100,1986,45256,154030,108774,45256,0,0.2938128935921574,-0.2061871064078426,-0.27568060784133686,-0.19983454946546753,0
53,5,410,100,1988,53668,192850,139182,53668,0,0.278288825512056,-0.22171117448794397,-0.2061871064078426,-0.27568060784133686,0
53,5,410,100,1990,50086,164694,114608,50086,0,0.30411551119045016,-0.19588448880954984,-0.22171117448794397,-0.2061871064078426,0
53,5,410,100,1996,57594,212791,148362,57594,0,0.2706599433246707,-0.22035774631474686,-0.19588448880954984,-0.22171117448794397,0
53,5,410,100,1998,48182,151399,103217,48182,0,0.31824516674482656,-0.18175483325517344,-0.22035774631474686,-0.19588448880954984,0
53,6,411,100,1946,30408,46320,30408,NA,0,0.6564766839378239,NA,NA,NA,NA
53,6,411,100,1948,47857,64957,47857,NA,1,0.7367489262127254,NA,NA,NA,NA
53,6,411,100,1950,38166,56909,38166,18743,2,0.6706496336256128,0.1706496336256128,NA,NA,NA
53,6,411,100,1956,86770,125923,86770,39153,3,0.6890718931410466,0.18907189314104655,0.1706496336256128,NA,1
53,6,411,100,1958,54967,82392,54967,27425,4,0.6671400135935528,0.1671400135935528,0.18907189314104655,0.1706496336256128,1
53,6,411,100,1964,75879,133920,75879,58041,0,0.5665994623655914,0.06659946236559144,0.1671400135935528,0.18907189314104655,1
53,6,411,100,1966,48755,100229,51474,48755,1,0.4864360614193497,-0.013563938580650303,0.06659946236559144,0.1671400135935528,1
53,6,411,100,1968,64599,144591,79992,64599,0,0.44677054588459864,-0.053229454115401365,-0.013563938580650303,0.06659946236559144,0
53,6,411,100,1970,45742,127701,81959,45742,0,0.3581960986993054,-0.1418039013006946,-0.053229454115401365,-0.013563938580650303,0
53,6,411,100,1972,42663,156230,113567,42663,0,0.2730781540037125,-0.2269218459962875,-0.1418039013006946,-0.053229454115401365,0
53,6,411,100,1974,76392,143488,76392,63731,0,0.532392952720785,0.04517816489798254,-0.2269218459962875,-0.1418039013006946,0
53,6,411,100,1976,137478,193431,137478,55953,1,0.7107340602075158,0.21073406020751584,0.04517816489798254,-0.2269218459962875,1
53,6,411,100,1978,103512,139543,103512,36031,2,0.7417928523824198,0.24179285238241977,0.21073406020751584,0.04517816489798254,1
53,6,411,100,1980,111694,172674,111694,60980,3,0.646848975526136,0.14684897552613596,0.24179285238241977,0.21073406020751584,1
53,6,411,100,1982,102811,136330,102811,33519,4,0.7541333528937137,0.25413335289371375,0.14684897552613596,0.24179285238241977,1
53,6,411,100,1984,96994,164595,96994,67601,5,0.5892888605364683,0.08928886053646834,0.25413335289371375,0.14684897552613596,1
53,6,411,100,1988,122887,168126,122887,45239,6,0.7309220465603179,0.2309220465603179,0.08928886053646834,0.25413335289371375,1
53,6,411,100,1990,110100,137640,110100,27540,7,0.7999128160418483,0.2999128160418483,0.2309220465603179,0.08928886053646834,1
53,6,411,100,1992,134734,198802,134734,64068,8,0.677729600305832,0.17772960030583196,0.2999128160418483,0.2309220465603179,1
53,6,411,100,1994,45399,152360,106961,45399,0,0.29797190863743767,-0.20202809136256233,0.17772960030583196,0.2999128160418483,1
53,6,411,100,1996,64173,177672,113499,64173,0,0.361188031878968,-0.13881196812103203,-0.20202809136256233,0.17772960030583196,0
53,6,411,100,1998,43555,131271,85261,43555,0,0.33179453192251146,-0.16188206433983354,-0.13881196812103203,-0.20202809136256233,0
53,7,412,100,1946,26585,33789,26585,NA,0,0.7867945189262778,NA,NA,NA,NA
53,8,413,100,1946,24954,55194,30240,24954,0,0.4521143602565496,-0.04788563974345039,NA,NA,NA
54,1,414,100,1948,9806,64245,54439,9806,0,0.15263444626040937,-0.34736555373959066,NA,NA,NA
54,1,414,100,1950,18260,71689,33308,20121,0,0.254711322518099,-0.15823803552377924,-0.34736555373959066,NA,0
54,1,414,100,1952,36477,107033,70556,36477,0,0.3408014350714266,-0.15919856492857343,-0.15823803552377924,-0.34736555373959066,0
54,1,414,100,1954,19828,52819,32991,19828,0,0.3753952176300195,-0.12460478236998052,-0.15919856492857343,-0.15823803552377924,0
54,1,414,100,1956,33403,119946,86531,33403,0,0.27848365097627265,-0.22148848533360016,-0.12460478236998052,-0.15919856492857343,0
54,1,414,100,1958,29999,72614,42615,29999,0,0.41312969950698214,-0.08687030049301786,-0.22148848533360016,-0.12460478236998052,0
54,1,414,100,1960,33873,137745,103872,33873,0,0.24591092235652837,-0.25408907764347166,-0.08687030049301786,-0.22148848533360016,0
54,1,414,100,1962,40113,91527,49320,40113,0,0.4382641187846209,-0.051474288014491276,-0.25408907764347166,-0.08687030049301786,0
54,1,414,100,1964,37252,131787,94535,37252,0,0.28266824497105175,-0.21733175502894825,-0.051474288014491276,-0.25408907764347166,0
54,1,414,100,1968,17441,118153,100712,17441,0,0.14761368733760463,-0.3523863126623954,-0.21733175502894825,-0.051474288014491276,0
54,1,414,100,1970,37348,116244,78896,37348,0,0.3212897009738137,-0.1787102990261863,-0.3523863126623954,-0.21733175502894825,0
54,1,414,100,1972,28736,139604,110868,28736,0,0.20583937422996476,-0.2941606257700352,-0.1787102990261863,-0.3523863126623954,0
54,1,414,100,1974,42523,118917,76394,42523,0,0.3575855428576234,-0.1424144571423766,-0.2941606257700352,-0.1787102990261863,0
54,1,414,100,1976,69507,168731,97781,69507,0,0.4119397146938026,-0.08450695806035102,-0.1424144571423766,-0.2941606257700352,0
54,1,414,100,1978,50694,142837,92143,50694,0,0.3549080420339268,-0.14509195796607322,-0.08450695806035102,-0.1424144571423766,0
54,1,414,100,1982,27580,120855,89497,27580,0,0.22820735592238633,-0.26442853848322045,-0.14509195796607322,-0.08450695806035102,0
54,1,414,100,1986,36278,116567,80289,36278,0,0.311220156648108,-0.18877984335189202,-0.26442853848322045,-0.14509195796607322,0
54,1,414,100,1988,29469,148995,119526,29469,0,0.19778516057585824,-0.30221483942414173,-0.18877984335189202,-0.26442853848322045,0
54,1,414,100,1992,47809,170148,114797,47809,0,0.2809847897124856,-0.20598255906916102,-0.30221483942414173,-0.18877984335189202,0
54,1,414,100,1994,34691,141214,102947,34691,0,0.24566261135581458,-0.24795477992996118,-0.20598255906916102,-0.30221483942414173,0
54,1,414,100,1996,58657,181682,117676,58657,0,0.32285531863365663,-0.16735097797916443,-0.24795477992996118,-0.20598255906916102,0
54,2,415,100,1952,38268,123245,84977,38268,0,0.3105034687005558,-0.18949653129944422,NA,NA,NA
54,2,415,100,1954,34688,82677,47989,34688,0,0.4195604581685354,-0.08043954183146462,-0.18949653129944422,NA,0
54,2,415,100,1958,23470,73000,49420,23470,0,0.3215068493150685,-0.17800795719577445,-0.08043954183146462,-0.18949653129944422,0
54,2,415,100,1962,25579,86887,61306,25579,0,0.294393867897384,-0.20559935546987396,-0.17800795719577445,-0.08043954183146462,0
54,2,415,100,1966,23538,111315,87777,23538,0,0.21145398194313436,-0.28854601805686564,-0.20559935546987396,-0.17800795719577445,0
54,2,415,100,1968,17547,118773,97832,17547,0,0.1477355964739461,-0.34791859870513697,-0.28854601805686564,-0.20559935546987396,0
54,2,415,100,1970,30146,117111,85849,30146,0,0.2574139064648069,-0.24010948747790856,-0.34791859870513697,-0.28854601805686564,0
54,2,415,100,1974,35920,123339,87419,35920,0,0.29122986241172705,-0.20877013758827295,-0.24010948747790856,-0.34791859870513697,0
54,2,415,100,1976,69449,186705,117256,69449,0,0.37197182721405425,-0.12802817278594575,-0.20877013758827295,-0.24010948747790856,0
54,2,415,100,1978,27745,152827,125082,27745,0,0.18154514581847447,-0.3184548541815255,-0.12802817278594575,-0.20877013758827295,0
54,2,415,100,1980,46578,194525,147947,46578,0,0.23944480143940367,-0.26055519856059633,-0.3184548541815255,-0.12802817278594575,0
54,2,415,100,1984,38846,171450,132604,38846,0,0.22657334499854184,-0.27342665500145813,-0.26055519856059633,-0.3184548541815255,0
54,2,415,100,1986,30088,126484,96396,30088,0,0.2378798899465545,-0.2621201100534455,-0.27342665500145813,-0.26055519856059633,0
54,2,415,100,1988,77540,177171,77540,NA,0,0.4376562755755739,NA,-0.2621201100534455,-0.27342665500145813,0
54,2,415,100,1992,52887,205398,52887,4134,0,0.2574854672392136,0.42750039459146627,NA,-0.2621201100534455,NA
54,2,415,100,1996,61020,213568,61020,1306,0,0.2857169613425232,0.47904566312614316,0.42750039459146627,NA,1
54,3,416,100,1946,26779,29504,26779,2725,0,0.9076396420824295,0.40763964208242953,NA,NA,NA
54,3,416,100,1948,44683,66357,44683,20740,0,0.6733728167337282,0.18298610580376928,0.40763964208242953,NA,1
54,3,416,100,1950,23807,23807,23807,NA,1,1,NA,0.18298610580376928,0.40763964208242953,1
54,3,416,100,1952,56473,80650,56473,24177,2,0.7002231866088034,0.20022318660880345,NA,0.18298610580376928,NA
54,3,416,100,1954,30558,51639,30558,21081,3,0.591762040318364,0.09176204031836399,0.20022318660880345,NA,1
54,3,416,100,1956,55715,103669,55715,NA,4,0.5374316333715962,NA,0.09176204031836399,0.20022318660880345,1
54,3,416,100,1958,31267,31267,31267,NA,5,1,NA,NA,0.09176204031836399,NA
54,3,416,100,1960,62827,62827,62827,NA,6,1,NA,NA,NA,NA
54,3,416,100,1962,45597,93201,47604,45597,0,0.4892329481443332,-0.010767051855666787,NA,NA,NA
54,3,416,100,1964,59027,130032,71005,59027,0,0.4539421065583856,-0.04605789344161437,-0.010767051855666787,NA,0
54,3,416,100,1966,37720,105425,67705,37720,0,0.35778989803177613,-0.14221010196822387,-0.04605789344161437,-0.010767051855666787,0
54,3,416,100,1968,57565,133955,76390,57565,0,0.4297338658504722,-0.07026613414952781,-0.14221010196822387,-0.04605789344161437,0
54,3,416,100,1972,62536,149442,82561,62536,0,0.41846335032989385,-0.06900556179659123,-0.07026613414952781,-0.14221010196822387,0
54,3,416,100,1974,61926,121198,61926,55580,0,0.5109490255614779,0.027002876448862234,-0.06900556179659123,-0.07026613414952781,0
54,3,416,100,1976,123872,183569,123872,57116,1,0.6747980323475097,0.1844210665900502,0.027002876448862234,-0.06900556179659123,1
54,3,416,100,1978,108282,121817,108282,13535,2,0.8888907131188586,0.3888907131188586,0.1844210665900502,0.027002876448862234,1
54,3,416,100,1980,117355,192116,117355,74761,0,0.610854900164484,0.11085490016448396,0.3888907131188586,0.1844210665900502,1
54,3,416,100,1982,84967,137492,84967,49885,0,0.617977773252262,0.13007593509921989,0.11085490016448396,0.3888907131188586,1
54,3,416,100,1984,99465,189681,99465,90216,3,0.5243804071045598,0.024380407104559798,0.13007593509921989,0.11085490016448396,1
54,3,416,100,1986,75034,139118,75034,64084,4,0.5393550798602625,0.03935507986026254,0.024380407104559798,0.13007593509921989,1
54,3,416,100,1988,108264,188636,108264,80372,5,0.5739307449267372,0.07393074492673724,0.03935507986026254,0.024380407104559798,1
54,3,416,100,1990,49662,93661,49662,36855,6,0.5302313663104173,0.07401435556017888,0.07393074492673724,0.03935507986026254,1
54,3,416,100,1992,105693,216530,105693,102763,7,0.4881217383272526,0.007027861994857387,0.07401435556017888,0.07393074492673724,1
54,3,416,100,1994,73839,161849,84583,73839,0,0.4562215398303357,-0.03390943177083988,0.007027861994857387,0.07401435556017888,1
54,3,416,100,1996,85714,201440,113408,85714,0,0.4255063542494043,-0.06954028183726557,-0.03390943177083988,0.007027861994857387,0
54,3,416,100,1998,37144,113712,75100,37144,0,0.3266497819051639,-0.16907807989736645,-0.06954028183726557,-0.03390943177083988,0
54,4,417,100,1946,7624,11297,7624,NA,0,0.6748694343631052,NA,NA,NA,NA
54,4,417,100,1948,21445,33355,21445,11910,1,0.6429320941388098,0.1429320941388098,NA,NA,NA
54,4,417,100,1950,11112,11112,11112,NA,2,1,NA,0.1429320941388098,NA,1
54,4,417,100,1952,65787,65787,65787,NA,3,1,NA,NA,0.1429320941388098,NA
54,4,417,100,1956,56191,57115,56191,923,5,0.9838221132802241,0.4838393388661274,NA,NA,NA
54,4,417,100,1958,38062,38063,38062,1,6,0.9999737277671229,0.4999737277671229,0.4838393388661274,NA,1
54,4,417,100,1960,60730,60732,60730,1,7,0.9999670684317987,0.4999835339447728,0.4999737277671229,0.4838393388661274,1
54,4,417,100,1962,46005,52321,46005,6310,8,0.8792836528353816,0.3793844977539903,0.4999835339447728,0.4999737277671229,1
54,4,417,100,1964,85286,85286,85286,NA,9,1,NA,0.3793844977539903,0.4999835339447728,1
54,4,417,100,1966,72621,80682,72621,8061,10,0.9000892392355172,0.4000892392355172,NA,0.3793844977539903,NA
54,4,417,100,1968,74041,97594,74041,23553,11,0.7586634424247393,0.25866344242473926,0.4000892392355172,NA,1
54,4,417,100,1970,86437,104617,86437,18180,12,0.8262232715524246,0.3262232715524246,0.25866344242473926,0.4000892392355172,1
54,4,417,100,1972,93042,114731,93042,21689,13,0.8109578056497372,0.3109578056497372,0.3262232715524246,0.25866344242473926,1
54,4,417,100,1974,94847,94917,94847,64,14,0.9992625135644827,0.4993256840619106,0.3109578056497372,0.3262232715524246,1
54,4,417,100,1982,93453,141318,93453,47865,6,0.6612958009595381,0.1612958009595381,0.4993256840619106,0.3109578056497372,1
54,4,417,100,1984,93848,124859,93848,31011,7,0.751631840716328,0.25163184071632805,0.1612958009595381,0.4993256840619106,1
54,4,417,100,1986,86997,86997,86997,NA,8,1,NA,0.25163184071632805,0.1612958009595381,1
54,4,417,100,1988,94129,94129,94129,NA,9,1,NA,NA,0.25163184071632805,NA
54,4,417,100,1990,52101,77272,52101,22890,10,0.6742545812195879,0.19476337160459256,NA,NA,NA
54,4,417,100,1992,98984,154504,98984,50340,11,0.6406565525811629,0.16288071575902063,0.19476337160459256,NA,1
54,4,417,100,1996,73331,178058,103091,73331,0,0.4118377158004695,-0.08434322250059517,0.16288071575902063,0.19476337160459256,1
54,4,417,100,1998,42627,105456,62829,42627,12,0.40421597633136097,-0.09578402366863903,-0.08434322250059517,0.16288071575902063,0
54,5,418,100,1946,11646,11646,11646,NA,0,1,NA,NA,NA,NA
54,5,418,100,1948,27777,27777,27777,NA,1,1,NA,NA,NA,NA
54,5,418,100,1950,15283,15283,15283,NA,2,1,NA,NA,NA,NA
54,5,418,100,1952,49925,73981,49925,24056,3,0.674835430718698,0.174835430718698,NA,NA,NA
54,5,418,100,1954,20849,22972,20849,2123,4,0.9075831446978931,0.40758314469789314,0.174835430718698,NA,1
54,5,418,100,1956,54318,72903,54318,18585,0,0.7450722192502366,0.2450722192502366,0.40758314469789314,0.174835430718698,1
54,5,418,100,1958,30879,32703,30879,1824,1,0.9442253004311532,0.44422530043115316,0.2450722192502366,0.40758314469789314,1
54,5,418,100,1960,42524,42524,42524,NA,2,1,NA,0.44422530043115316,0.2450722192502366,1
54,5,418,100,1962,47756,79031,47756,30182,0,0.6042692108160089,0.11274346275244429,NA,0.44422530043115316,NA
54,5,418,100,1964,74597,124807,74597,NA,1,0.5976988470197986,NA,0.11274346275244429,NA,1
54,5,418,100,1966,55685,88391,55685,32706,2,0.6299849532192191,0.1299849532192191,NA,0.11274346275244429,NA
54,5,418,100,1968,61045,125293,61045,52836,3,0.4872179610991835,0.03604200876353392,0.1299849532192191,NA,1
54,5,418,100,1970,89900,127422,89900,37522,4,0.7055296573590117,0.20552965735901174,0.03604200876353392,0.1299849532192191,1
54,5,418,100,1972,93555,149464,93555,55067,5,0.6259366804046459,0.12948284910713082,0.20552965735901174,0.03604200876353392,1
54,5,418,100,1974,88206,88350,88206,143,6,0.9983701188455009,0.49838141914452905,0.12948284910713082,0.20552965735901174,1
54,5,418,100,1976,125830,136122,125830,10292,0,0.9243913548140639,0.42439135481406387,0.49838141914452905,0.12948284910713082,1
54,5,418,100,1980,118506,181252,118506,62746,0,0.6538189923421535,0.15381899234215346,0.42439135481406387,0.49838141914452905,1
54,5,418,100,1982,109282,136343,109282,27061,1,0.8015226304247376,0.3015226304247376,0.15381899234215346,0.42439135481406387,1
54,5,418,100,1984,138233,138233,138233,NA,2,1,NA,0.3015226304247376,0.15381899234215346,1
54,5,418,100,1986,85126,147127,85126,58701,3,0.5785885663406445,0.0918638364145814,NA,0.3015226304247376,NA
54,5,418,100,1988,155068,155068,155068,NA,0,1,NA,0.0918638364145814,NA,1
54,5,418,100,1990,55607,76759,55607,13577,1,0.7244362224625125,0.30375520351526364,NA,0.0918638364145814,NA
54,5,418,100,1992,125233,187568,125233,49417,2,0.6676671926981148,0.21705124534783848,0.30375520351526364,NA,1
54,5,418,100,1994,95953,159287,95953,61692,3,0.6023906533489864,0.108665038535951,0.21705124534783848,0.30375520351526364,1
54,5,418,100,1996,140264,193783,140264,46201,4,0.7238199429258501,0.2522269594830129,0.108665038535951,0.21705124534783848,1
54,5,418,100,1998,74611,90101,74611,6162,5,0.8280818192916838,0.42371213152910003,0.2522269594830129,0.108665038535951,1
54,6,419,100,1946,7178,9313,7178,2135,0,0.770750563728122,0.270750563728122,NA,NA,NA
54,6,419,100,1948,28951,35554,28951,6056,1,0.8142824998593688,0.3270060273659554,0.270750563728122,NA,1
54,6,419,100,1950,10047,15236,10047,5189,2,0.6594250459438172,0.15942504594381723,0.3270060273659554,0.270750563728122,1
54,6,419,100,1952,56878,56880,56878,2,0,0.9999648382559775,0.4999648382559775,0.15942504594381723,0.3270060273659554,1
54,6,419,100,1954,26081,26244,26081,162,0,0.9937890565462582,0.49382692527531147,0.4999648382559775,0.15942504594381723,1
54,6,419,100,1956,47098,47098,47098,NA,1,1,NA,0.49382692527531147,0.4999648382559775,1
54,6,419,100,1958,33445,34410,33445,964,2,0.9719558267945365,0.4719840739341451,NA,0.49382692527531147,NA
54,6,419,100,1960,55736,55737,55736,1,3,0.9999820585966235,0.4999820585966235,0.4719840739341451,NA,1
54,6,419,100,1962,36404,44531,36404,8120,4,0.817497922795356,0.31762644865690415,0.4999820585966235,0.4719840739341451,1
54,6,419,100,1964,66817,85412,66817,18595,0,0.7822905446541469,0.28229054465414694,0.31762644865690415,0.4999820585966235,1
54,6,419,100,1966,50758,63745,50758,12987,1,0.7962663738332418,0.29626637383324184,0.28229054465414694,0.31762644865690415,1
54,6,419,100,1968,61223,103146,61223,41923,2,0.5935567060283482,0.0935567060283482,0.29626637383324184,0.28229054465414694,1
54,6,419,100,1970,87517,107139,87517,19622,3,0.8168547401039771,0.3168547401039771,0.0935567060283482,0.29626637383324184,1
54,6,419,100,1974,58824,135753,76928,58824,0,0.4333163907979934,-0.06668041723142198,0.3168547401039771,0.0935567060283482,1
