goodroadv,transport,pro3,tapwater,roadv,rm2c7d,rm2c7e,rm2c7g,animal_s,agrvisit,plant_s,agrext,irrigation,rm2c7c,pro5,pro4,rm2c7b,useschool,kgarten,v_prischool,broadcast,post,vpost,rm2c7a,rm2c7f,market,nonfarm,vmarket1,vmarket2,vmarket3,treatment,id_district,lnarea,lnpopden,city,reg8,rnongnghiep,rcongnghiep,rdichvu,year,tinh,post_treat
0,1,0,0,0,0,0,0.0622200109064579,1,0.06,1,0,1,0.03123048134148121,0,0,0.02473454177379608,0,1,0,1,1,0,0,0,1,1,0,0,0,0,34d339,1.843719244003296,5.7616729736328125,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0,0,0.09352517873048782,1,0.12,1,0,0,0.01140174362808466,0,1,0.0030181086622178555,0,1,1,1,0,1,0.04316546767950058,0,1,1,1,1,0,0,34d338,1.5260562896728516,5.8063130378723145,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,1,1,0,0,0,1,0.2,1,0,1,0,0,0,0,0,1,1,1,1,1,0.08064515888690948,0,0,1,0,0,0,0,34d341,1.5368672609329224,5.585999488830566,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0,0,1,0.04,1,0,1,0.0802571177482605,0,1,0.005509641952812672,0,1,1,1,1,0,0.11607661098241806,0,1,0,0,0,0,0,34d343,1.6094379425048828,5.842384338378906,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0,0,1,0.06,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,34d340,1.2781522274017334,5.8519463539123535,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0.004413062706589699,0.004413062706589699,0,1,0.02,1,0,1,0.019328586757183075,0,0,0.06473688781261444,0,1,0,1,1,1,0.2942041754722595,0.05884083732962608,1,1,1,1,0,0,34d338,2.2854390144348145,5.845797538757324,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0.1138964593410492,0,0,1,0.04,1,0,1,0.004719763994216919,0,0,0.0022123893722891808,0,1,1,1,1,0,0.0566757507622242,0,1,0,1,0,0,0,34d342,1.974081039428711,5.5407185554504395,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,0,0,0,1,0,0.03692307695746422,0,1,0.02,1,0,1,0.0448906309902668,0,0,0.0024485797621309757,0,1,0,1,1,0,0.01230769231915474,0.003076923079788685,0,0,0,0,0,0,34d341,2.142416477203369,5.250846862792969,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
0,1,0,0,0,0,0,0,1,0.12,1,1,1,0,0,0,0.0011709601385518909,0,1,1,1,1,0,0.14104193449020386,0,1,1,0,0,0,0,34d344,1.4586150646209717,5.9027605056762695,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
0,1,0,0,1,0,0,0.0702267736196518,1,0.03,0,0,1,0.01614273525774479,0,0,0,0,0,1,1,1,1,0.05559619516134262,0.05559619516134262,1,1,1,0,0,0,34d341,1.5347143411636353,5.685659408569336,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0,0,0,1,0.01,1,0,1,0.054054055362939835,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,34d341,1.686398983001709,6.045093059539795,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,0,0,0,1,0,0,0,1,0.04,0,0,1,0,0,0,0.005287356209009886,0,0,1,1,1,0,0.004587155766785145,0,1,1,1,0,0,0,34d342,1.5216989517211914,5.654555797576904,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0.007345739286392927,0.128305584192276,1,0.02,1,0,1,0.032878514379262924,0,0,0.009863554500043392,0,1,0,1,1,0,0.019588638097047806,0,1,0,0,0,0,0,34d340,1.50629723072052,6.115387916564941,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0,0,0,1,0.01,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,34d342,2.542389154434204,4.749948024749756,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
0,0,0,0,0,0,0,0,1,0.04,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,34d340,1.9933388233184814,5.903957843780518,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0.005074424669146538,0.2029770016670227,0.005412719678133726,1,0.12,1,0,1,0.020909566432237625,0,0,0.007318348158150911,0,0,1,1,1,1,0.32138025760650635,0.008457374759018421,1,1,0,0,0,0,34d343,2.221374988555908,5.770217418670654,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0,0,0,0,0.04,0,0,1,2.6695142150856555e-4,0,1,0.006006406620144844,0,0,1,1,1,1,0.044938504695892334,0,1,1,1,1,1,0,34d341,2.0281481742858887,5.6281890869140625,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
0,1,0,0,1,0,0,0,1,0.02,1,0,1,0,0,0,0.027510683983564377,1,1,1,1,1,0,0.3420577645301819,0,1,0,0,0,0,0,34d340,1.82131826877594,5.882140636444092,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0,0,1,0.04,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,34d339,1.4883995056152344,6.077911376953125,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0.021511627361178398,0.0872092992067337,1,1,0.02,1,0,1,0,0,0,0.013098591938614845,1,1,1,1,1,1,0.7558139562606812,0,1,1,1,1,1,0,34d342,1.7984039783477783,5.651675701141357,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
0,0,1,0,1,0,0,0,1,0.02,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,34d344,1.9315214157104492,NA,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,1,1,0,0,0,1,0.03,1,0,1,0,0,0,0,1,1,0,1,1,0,0.08203991502523422,0,0,0,0,0,0,0,34d341,1.9572738409042358,5.540487766265869,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,0,0,0,1,0,0,0,1,0.02,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,34d343,1.1085625886917114,6.078338146209717,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,1,1,0,0,0,1,0.04,1,0,1,0.006852343212813139,0,0,0.002210433129221201,0,1,1,1,1,1,0,0,1,0,1,1,1,0,34d344,2.022871255874634,5.779338359832764,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0,0.8834128379821777,0.11234764009714127,1,0.36,1,0,1,0.07218398153781891,1,0,0.0047003524377942085,0,0,1,1,1,0,0.05034446343779564,0,1,1,1,1,1,0,34d343,1.6331543922424316,5.9095892906188965,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,1,1,0,0,0,1,0.04,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,34d338,1.8484548330307007,5.9471917152404785,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
0,1,1,0,0,0.008478168398141861,0,0.10936837643384933,1,0.04,1,0,1,0,0,1,0,0,0,1,1,1,1,0.33912673592567444,0,1,1,1,0,0,0,34d338,1.8148247003555298,5.951168537139893,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,1,1,0,0,0.11880844831466675,1,0.04,1,0,1,0.05649075657129288,0,0,0.008674997836351395,0,0,0,1,1,1,0.11880844831466675,0.11880844831466675,1,1,1,1,0,0,34d338,2.1282317638397217,5.8397417068481445,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,1,1,0,0,0.0865517258644104,1,0.01,1,0,1,0.04850535839796066,1,0,0.004700131714344025,0,1,1,1,1,1,0,0,1,1,1,0,0,0,34d336,2.010895013809204,5.961571216583252,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0,0,0,0.012325986288487911,0,1,1,1,1,1,0.06821705400943756,0,1,0,1,1,1,0,34d343,1.401183009147644,6.166679859161377,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0,0,1,0.04,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,34d344,2.022871255874634,5.987820148468018,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,1,0,1,0,0.01098230667412281,0,1,0.1,1,0,1,0.0033008488826453686,1,0,0.0029864823445677757,0,1,0,1,1,0,0.008541793562471867,0,1,1,0,0,0,0,34d344,1.4586150646209717,5.943226337432861,0,1,0.9521943926811218,1.5823715925216675,0.8475537300109863,2010,34,1
1,1,0,0,1,0,0,0,1,0.1,1,0,1,0.17383243143558502,1,1,0.008112180046737194,0,1,0,0,1,0,0.2163265347480774,0,1,1,0,1,0,0,35d351,2.631169080734253,5.172674179077148,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.05,1,0,1,0.003926496021449566,0,1,0.0025129574351012707,0,1,1,1,1,0,0.27487629652023315,0,0,0,0,0,0,0,35d352,2.032087802886963,5.473954200744629,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.05,1,0,1,0.004150525666773319,0,1,0.002767017111182213,0,1,0,1,1,0,0.30959752202033997,0.005159958731383085,0,1,0,0,0,0,35d352,1.6714733839035034,5.204791069030762,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0.7896221280097961,0,0,1,0.02,1,0,1,0.019070997834205627,0,0,0.008496979251503944,0,1,0,1,1,0,0.03384094685316086,0,1,1,0,0,0,0,35d349,2.2321627140045166,5.941412925720215,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
0,1,0,0,0,9.677419438958168e-4,0,0,1,0.04,1,0,1,1.9308747141622007e-4,0,1,0.0062753427773714066,0,1,0,1,1,0,0.13806451857089996,0,1,0,0,0,0,0,35d353,2.7173402309417725,5.321816921234131,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
0,1,1,0,0,0,0,0,1,0.02,1,0,1,0,0,0,5.460005486384034e-4,0,1,0,1,1,0,0.049668874591588974,0,1,0,0,0,0,0,35d353,1.7732559442520142,5.323465347290039,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0.29979586601257324,0.3499562442302704,1,1,0.04,1,0,1,0.0064862859435379505,1,1,0.003150481730699539,0,1,0,1,1,0,0.03499562665820122,0.004374453332275152,1,1,1,0,0,0,35d350,3.4275145530700684,4.7125091552734375,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
0,1,0,0,0,0,0,0,1,0.02,1,0,1,4.130098095629364e-4,0,0,6.195147288963199e-4,0,1,0,1,1,0,0.07658380270004272,0,1,0,0,0,0,0,35d353,1.6601310968399048,6.1615118980407715,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,0,0,1,0,0.054171182215213776,0,1,0.03,1,0,1,0.03545680269598961,0,1,0.010873419232666492,0,1,0,1,1,0,0,0,1,1,0,0,0,0,35d347,1.7316555976867676,6.194585800170898,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,1,0,1,2.567394112702459e-4,0,0,6.4184854272753e-4,1,1,0,1,1,0,0.07076205313205719,3.8880249485373497e-4,1,0,1,0,0,0,35d353,2.3331143856048584,5.519324779510498,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0.8661971688270569,0.2957746386528015,0,1,0.02,1,0,1,0,0,0,0,0,1,0,1,1,0,0.5281690359115601,0,0,0,0,0,0,0,35d349,1.5789786577224731,5.679433345794678,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.05,1,0,1,0.018661875277757645,0,0,0.0016588332364335656,0,1,0,1,1,0,0.003975265193730593,0.006625441834330559,1,0,0,0,0,0,35d350,1.7387102842330933,5.986177921295166,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0.0186956524848938,1,1,0.003913043532520533,0,1,0,1,1,0,0,0.0052083334885537624,1,0,0,0,0,0,35d350,1.3110319375991821,5.892373561859131,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.0030358226504176855,0,0,0.008095527067780495,0,1,0,1,1,0,0.10155721008777618,0,0,1,0,0,1,0,35d352,1.932969570159912,5.364798545837402,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0.10561056435108185,0,1,0.04,1,0,1,0.0023986566811800003,0,0,0,0,1,0,1,1,0,0.42904290556907654,0.019801979884505272,1,1,0,0,0,0,35d349,2.018895149230957,5.3042755126953125,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0,1,1,0.0038818202447146177,1,0,0,1,1,1,0,0,1,1,1,0,0,0,35d347,1.1184148788452148,6.374902248382568,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
0,1,1,0,1,0,0.09578543901443481,0,1,0.12,1,0,1,0.0032232070807367563,1,0,0.012087026610970497,0,1,0,1,1,0,0.04469987377524376,0,0,1,0,0,0,0,35d351,1.6808278560638428,5.675451755523682,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0.42607584595680237,0,1,0.04,1,0,1,0.0032453483436256647,0,0,0.011034184135496616,0,1,0,1,1,0,0.0707285925745964,0,1,1,0,1,0,0,35d351,2.40964412689209,5.3512492179870605,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,35d352,2.0744290351867676,5.556517601013184,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
0,1,1,0,0,0,0,0,1,0.03,1,0,1,0.001185235334560275,0,1,3.3863866701722145e-4,0,1,0,1,1,0,0.016710182651877403,0,1,1,0,0,0,0,35d353,1.6486586332321167,5.908814430236816,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0.02358490601181984,0,1,0.02,1,0,1,0.01066666655242443,0,1,0.004666666500270367,0,1,1,1,1,0,0.014150943607091904,0.004716981202363968,0,1,0,0,0,0,35d349,1.967112421989441,5.69205904006958,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.06,1,0,1,0.003450655611231923,0,0,0.008626638911664486,0,1,0,1,1,0,0,0,0,1,0,0,0,0,35d350,1.8148247003555298,5.617067337036133,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0.015762925148010254,0,1,0.24,1,0,1,0.010960905812680721,0,1,0.014614541083574295,0,1,0,1,1,1,0,0,1,1,0,1,0,0,35d350,1.371180772781372,5.9977898597717285,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.027756361290812492,0,1,0.0015420200070366263,0,1,0,1,1,0,0.09428197145462036,0,1,1,0,0,0,0,35d352,1.9643112421035767,5.772432327270508,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,1,0,1,2.1201412891969085e-4,0,0,8.480565156787634e-4,0,1,0,1,1,0,0.05242718383669853,0,1,1,0,0,0,0,35d353,2.1150500774383545,6.208558559417725,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,0,1,0,1,0.4318181872367859,0.034090910106897354,1,1,0.04,1,0,0,0.006172146648168564,1,1,0.0034788462799042463,1,1,0,1,1,0,0.03787878900766373,0.006439393851906061,1,1,0,1,0,0,35d350,2.2082743644714355,5.670259475708008,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0,0,0,3.952569095417857e-4,0,1,0,1,1,0,0.05021432787179947,0,1,0,0,0,0,0,35d353,1.919859528541565,5.478314399719238,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0,0,0,7.249003392644227e-4,0,1,1,1,1,0,0.05693069472908974,0,0,1,0,0,0,0,35d353,1.8764070272445679,5.511302471160889,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.002125042024999857,0,1,0.006151437293738127,0,1,0,1,1,0,0.07986549288034439,0,1,1,0,0,1,0,35d352,1.8373700380325317,5.937065601348877,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,0,0,1,0,0,0,1,0.1,1,0,1,0.04187855124473572,0,1,0.004486987832933664,0,0,0,1,1,0,0.17102615535259247,0,1,1,0,0,0,0,35d351,2.794839382171631,4.800045013427734,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0.9610876441001892,0.47819972038269043,0,1,0.02,1,0,1,6.512960535474122e-4,0,0,0,0,1,0,1,1,0,0.30473512411117554,0,1,1,1,0,0,0,35d349,1.9878743886947632,5.677410125732422,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0,0,1,2.1188685786910355e-4,0,1,0,1,1,0,0.04962354525923729,0,1,1,1,1,0,0,35d353,2.08815336227417,5.891870021820068,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
0,1,0,0,0,0,0,0,1,0.08,1,0,1,0.00161616166587919,0,0,0.0025252525229007006,0,1,1,1,1,1,0.06666667014360428,0,1,1,1,0,0,0,35d351,3.1333179473876953,4.767689228057861,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,0,1,0,1,0,0,0,1,0.02,1,0,1,0.014783787541091442,0,0,0.002340766368433833,0,1,0,1,1,0,0.05501481145620346,0,1,1,0,0,0,0,35d352,2.3795461654663086,5.38814115524292,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,0,0,1,0.016864459961652756,0.1561523973941803,0,1,0.12,1,0,1,0.12748579680919647,0,0,0.05504261329770088,0,1,0,1,1,0,0.10618363320827484,0.12367270141839981,1,1,0,0,0,0,35d351,1.82131826877594,5.557065486907959,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,1,0,1,8.042895351536572e-4,0,0,5.361930234357715e-4,0,1,0,1,1,0,0.02946127951145172,0,1,0,0,0,0,0,35d353,1.8885836601257324,5.191442966461182,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,0,0,1,0,0,0,1,0.06,1,0,0,0.00998377613723278,0,1,0.007487832102924585,0,1,0,0,0,0,0.06997518241405487,0,1,1,0,0,0,0,35d351,1.5390154123306274,6.069358825683594,0,1,0.6584691405296326,2.0913567543029785,0.9816874265670776,2010,35,1
1,1,1,0,1,0,0,0,1,0.02,0,0,1,0.018760908395051956,0,1,0.006544502452015877,0,1,1,1,1,0,0.04260898008942604,0.0019665684085339308,1,1,0,0,0,1,36d364,1.7783364057540894,6.2448883056640625,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0.8058659434318542,0,0.017225325107574463,1,0.04,1,0,0,0,0,0,0.0051393331959843636,0,1,0,1,1,0,0,0.006517691072076559,1,1,0,0,0,1,36d365,1.8468787670135498,5.825413703918457,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,0,0,1,0.7580613493919373,0,0.004945598542690277,1,0.05,1,0,0,0,0,0,0.004642723593860865,0,0,0,1,0,0,0.022156281396746635,0.004154302645474672,1,1,0,0,0,1,36d365,2.1494338512420654,6.37869930267334,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
0,0,0,0,0,0.6121177673339844,0,0.9190260767936707,0,0.02,0,0,1,0.07079929858446121,0,0,0.005926637910306454,0,1,0,1,1,0,0.32446205615997314,0.008493770845234394,1,1,0,0,0,1,36d366,1.8373700380325317,5.639102458953857,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
0,0,0,1,0,0,0,0,1,0.12,1,0,0,0.08364606648683548,0,1,0.010257693007588387,0,1,1,1,1,0,0.2033701390028,0,1,1,0,0,0,1,36d363,2.1090002059936523,6.0348076820373535,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,1,1,1,0.00515274191275239,7.361060124821961e-4,0,1,0.05,1,0,1,0.002111932495608926,0,1,0.0048105125315487385,0,1,0,1,1,0,0.01987486146390438,7.361060124821961e-4,1,1,0,0,0,1,36d359,2.2235419750213623,5.683741569519043,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,1,0,1,0.6218947172164917,0,0,1,0.05,1,0,1,0,0,1,0.008840685710310936,0,1,0,1,0,0,0.06652631610631943,0,1,0,0,0,0,1,36d365,1.5581445693969727,6.214608192443848,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
0,0,1,1,0,0.40529248118400574,0.15598885715007782,0,1,0.02,1,0,1,0.06427878141403198,0,1,0.009702458046376705,0,1,0,1,1,0,0.09749303758144379,0.026740947738289833,1,0,0,0,0,1,36d366,1.971299409866333,6.214608192443848,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0,0,0,1,0.1,1,0,1,0,0,0,0.005795234814286232,1,1,0,1,1,0,0.14614205062389374,0.0010219723917543888,1,0,1,0,0,1,36d362,1.4469189643859863,6.132248878479004,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,1,1,1,0.013019001111388206,0,0,1,0.02,1,0,1,0.01589483581483364,0,0,0.004295901861041784,0,1,0,1,1,0,0.15833920240402222,0.002814918989315629,1,1,0,0,0,1,36d364,1.2584609985351562,6.693802356719971,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.04946006089448929,0,0,0.004946005996316671,0,1,0,1,1,0,0.15192949771881104,0,1,1,0,0,0,1,36d362,2.3933393955230713,5.7056074142456055,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,0,0,1,0,0.6744487881660461,0.9956766366958618,1,0.03,1,0,1,0.003920690156519413,0,0,0.002688473090529442,0,1,0,1,1,0,0.3493298888206482,0.0064850845374166965,0,0,0,0,0,1,36d359,2.3194422721862793,5.426858425140381,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,1,0,1,0.0031885213684290648,0,0,1,0.04,1,0,1,0.06157546490430832,0,0,0.00613349350169301,0,1,0,1,1,0,0.08848146349191666,0,1,1,0,0,0,1,36d361,2.021547555923462,5.806091785430908,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,1,0,1,0.002527075819671154,0,0,1,0.04,1,1,1,0.004653567913919687,0,1,0.005170630756765604,1,1,1,1,1,1,0.05415162444114685,0,1,1,0,1,0,1,36d360,2.1222615242004395,5.804340839385986,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0.0015686274273321033,0.11764705926179886,0,1,0.07,1,1,1,0.009105394594371319,0,0,0.009105394594371319,1,1,0,1,1,0,0.029411764815449715,0.009803921915590763,1,1,0,1,0,1,36d360,2.0918641090393066,5.751984596252441,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0.013013012707233429,0.050050050020217896,0,1,0.04,1,0,1,0.005680383648723364,0,1,0.012370613403618336,0,1,1,1,1,1,0.06606606394052505,0,1,0,1,0,0,1,36d362,1.7578579187393188,5.842043876647949,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.0034782609436661005,0,0,0.00191304343752563,0,1,0,1,1,0,0.005120481830090284,6.024096510373056e-4,0,1,0,0,0,1,36d362,2.2082743644714355,5.899445533752441,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,1,0,1,0,0,0,1,0.08,1,0,1,0.007298620417714119,0,1,0.005874499212950468,0,1,1,1,1,0,0.027768703177571297,0,1,1,1,1,0,1,36d360,2.3721110820770264,5.654385566711426,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,1,0,1,0.94142913818359375,0,0,1,0.05,1,0,1,0,1,1,0.012575453147292137,0,1,0,1,1,0,0.06520890444517136,0,1,1,0,1,0,1,36d365,1.9516081809997559,5.896544933319092,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,1,1,0,0,0,1,0.02,1,0,1,0,0,0,5.003335536457598e-4,1,1,0,1,1,1,0.010401617735624313,5.778676713816822e-4,0,1,1,1,0,1,36d362,2.2512917518615723,5.898021221160889,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0.7838709950447083,0,0,1,0.06,1,0,1,0.04100564494729042,0,0,0.006991126574575901,1,1,0,1,1,0,0.2843317985534668,0.010138249024748802,1,0,0,1,0,1,36d366,2.1747517585754395,5.507730484008789,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,1,0,0,1,0.6954118013381958,0,0.0046987286768853664,1,0.04,1,0,1,0.10718122124671936,0,0,0.0026852847076952457,0,1,0,1,1,0,0.0903814285993576,0.012437811121344566,1,0,0,0,0,1,36d366,2.3523271083831787,5.8413496017456055,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
1,0,0,0,1,0.705234169960022,0,0.005509641952812672,1,0.05,1,0,0,0,0,0,0.006058125291019678,0,0,0,1,1,0,0.05050504952669144,0.005815733224153519,0,1,0,0,0,1,36d365,2.28340220451355,5.808225154876709,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
0,1,1,1,0,0,0,0,1,0.08,1,0,0,0.07544303685426712,0,1,0.013670885935425758,0,1,0,1,1,0,0.19372592866420746,0,1,1,0,0,0,1,36d363,1.6900957822799683,5.814846038818359,0,1,0.510858416557312,1.5167591571807861,0.6488754749298096,2010,36,1
